OID_,uniqueID,ZONE_CODE,COUNT,AREA,SUM
822,920,890,87.000000000000000,34800.000000000000000,0.000000000000000
823,921,891,89.000000000000000,35600.000000000000000,0.000000000000000
824,922,892,88.000000000000000,35200.000000000000000,0.000000000000000
825,923,893,87.000000000000000,34800.000000000000000,0.000000000000000
826,924,894,87.000000000000000,34800.000000000000000,0.000000000000000
827,925,895,86.000000000000000,34400.000000000000000,0.000000000000000
828,926,896,92.000000000000000,36800.000000000000000,0.000000000000000
829,927,897,88.000000000000000,35200.000000000000000,0.000000000000000
830,928,898,86.000000000000000,34400.000000000000000,0.000000000000000
831,929,899,88.000000000000000,35200.000000000000000,0.000000000000000
832,930,900,87.000000000000000,34800.000000000000000,0.000000000000000
833,931,901,87.000000000000000,34800.000000000000000,0.000000000000000
834,932,902,87.000000000000000,34800.000000000000000,0.000000000000000
835,933,903,86.000000000000000,34400.000000000000000,0.000000000000000
836,934,904,89.000000000000000,35600.000000000000000,0.000000000000000
837,935,905,87.000000000000000,34800.000000000000000,0.000000000000000
838,936,906,87.000000000000000,34800.000000000000000,0.000000000000000
839,937,907,89.000000000000000,35600.000000000000000,0.000000000000000
840,938,908,86.000000000000000,34400.000000000000000,0.000000000000000
841,939,909,88.000000000000000,35200.000000000000000,0.000000000000000
842,940,910,92.000000000000000,36800.000000000000000,0.000000000000000
843,941,911,87.000000000000000,34800.000000000000000,0.000000000000000
844,942,912,87.000000000000000,34800.000000000000000,0.000000000000000
845,943,913,87.000000000000000,34800.000000000000000,0.000000000000000
846,944,914,88.000000000000000,35200.000000000000000,0.000000000000000
847,945,915,87.000000000000000,34800.000000000000000,0.000000000000000
848,946,916,87.000000000000000,34800.000000000000000,0.000000000000000
849,947,917,88.000000000000000,35200.000000000000000,0.000000000000000
850,948,918,87.000000000000000,34800.000000000000000,0.000000000000000
851,949,919,87.000000000000000,34800.000000000000000,0.000000000000000
852,950,920,88.000000000000000,35200.000000000000000,0.000000000000000
853,951,921,69.000000000000000,27600.000000000000000,0.000000000000000
854,954,922,18.000000000000000,7200.000000000000000,0.000000000000000
855,955,923,88.000000000000000,35200.000000000000000,0.000000000000000
856,956,924,87.000000000000000,34800.000000000000000,0.000000000000000
857,957,925,88.000000000000000,35200.000000000000000,0.000000000000000
858,958,926,87.000000000000000,34800.000000000000000,0.000000000000000
859,959,927,87.000000000000000,34800.000000000000000,0.000000000000000
860,960,928,87.000000000000000,34800.000000000000000,0.000000000000000
861,961,929,88.000000000000000,35200.000000000000000,0.000000000000000
862,962,930,87.000000000000000,34800.000000000000000,0.000000000000000
863,963,931,87.000000000000000,34800.000000000000000,0.000000000000000
864,964,932,90.000000000000000,36000.000000000000000,0.000000000000000
865,965,933,87.000000000000000,34800.000000000000000,0.000000000000000
866,966,934,87.000000000000000,34800.000000000000000,0.000000000000000
867,967,935,89.000000000000000,35600.000000000000000,0.000000000000000
868,968,936,86.000000000000000,34400.000000000000000,0.000000000000000
869,969,937,89.000000000000000,35600.000000000000000,0.000000000000000
870,970,938,88.000000000000000,35200.000000000000000,0.000000000000000
871,971,939,87.000000000000000,34800.000000000000000,6.000000000000000
872,972,940,87.000000000000000,34800.000000000000000,0.000000000000000
873,973,941,86.000000000000000,34400.000000000000000,0.000000000000000
874,974,942,87.000000000000000,34800.000000000000000,0.000000000000000
875,975,943,88.000000000000000,35200.000000000000000,0.000000000000000
876,976,944,86.000000000000000,34400.000000000000000,0.000000000000000
877,977,945,88.000000000000000,35200.000000000000000,0.000000000000000
878,978,946,87.000000000000000,34800.000000000000000,0.000000000000000
879,979,947,86.000000000000000,34400.000000000000000,0.000000000000000
880,980,948,87.000000000000000,34800.000000000000000,0.000000000000000
881,981,949,87.000000000000000,34800.000000000000000,0.000000000000000
882,982,950,88.000000000000000,35200.000000000000000,0.000000000000000
883,983,951,91.000000000000000,36400.000000000000000,0.000000000000000
884,984,952,87.000000000000000,34800.000000000000000,0.000000000000000
885,985,953,89.000000000000000,35600.000000000000000,0.000000000000000
886,986,954,86.000000000000000,34400.000000000000000,0.000000000000000
887,987,955,87.000000000000000,34800.000000000000000,0.000000000000000
888,988,956,89.000000000000000,35600.000000000000000,2.000000000000000
889,989,957,86.000000000000000,34400.000000000000000,0.000000000000000
890,990,958,88.000000000000000,35200.000000000000000,0.000000000000000
891,991,959,88.000000000000000,35200.000000000000000,0.000000000000000
892,992,960,87.000000000000000,34800.000000000000000,0.000000000000000
893,993,961,89.000000000000000,35600.000000000000000,0.000000000000000
894,994,962,86.000000000000000,34400.000000000000000,0.000000000000000
895,995,963,88.000000000000000,35200.000000000000000,0.000000000000000
896,996,964,88.000000000000000,35200.000000000000000,0.000000000000000
897,997,965,90.000000000000000,36000.000000000000000,0.000000000000000
898,998,966,88.000000000000000,35200.000000000000000,0.000000000000000
899,999,967,87.000000000000000,34800.000000000000000,0.000000000000000
900,1000,968,87.000000000000000,34800.000000000000000,0.000000000000000
901,1001,969,87.000000000000000,34800.000000000000000,0.000000000000000
902,1002,970,87.000000000000000,34800.000000000000000,0.000000000000000
903,1003,971,88.000000000000000,35200.000000000000000,0.000000000000000
904,1006,972,88.000000000000000,35200.000000000000000,0.000000000000000
905,1007,973,88.000000000000000,35200.000000000000000,0.000000000000000
906,1008,974,87.000000000000000,34800.000000000000000,0.000000000000000
907,1009,975,87.000000000000000,34800.000000000000000,0.000000000000000
908,1010,976,86.000000000000000,34400.000000000000000,0.000000000000000
909,1011,977,92.000000000000000,36800.000000000000000,0.000000000000000
910,1012,978,88.000000000000000,35200.000000000000000,0.000000000000000
911,1013,979,86.000000000000000,34400.000000000000000,0.000000000000000
912,1014,980,88.000000000000000,35200.000000000000000,0.000000000000000
913,1015,981,87.000000000000000,34800.000000000000000,0.000000000000000
914,1016,982,87.000000000000000,34800.000000000000000,0.000000000000000
915,1017,983,87.000000000000000,34800.000000000000000,0.000000000000000
916,1018,984,86.000000000000000,34400.000000000000000,0.000000000000000
917,1019,985,89.000000000000000,35600.000000000000000,0.000000000000000
918,1020,986,88.000000000000000,35200.000000000000000,0.000000000000000
919,1021,987,87.000000000000000,34800.000000000000000,0.000000000000000
920,1022,988,89.000000000000000,35600.000000000000000,0.000000000000000
921,1023,989,86.000000000000000,34400.000000000000000,31.000000000000000
922,1024,990,88.000000000000000,35200.000000000000000,0.000000000000000
923,1025,991,92.000000000000000,36800.000000000000000,0.000000000000000
924,1026,992,87.000000000000000,34800.000000000000000,0.000000000000000
925,1027,993,87.000000000000000,34800.000000000000000,0.000000000000000
926,1028,994,87.000000000000000,34800.000000000000000,0.000000000000000
927,1029,995,88.000000000000000,35200.000000000000000,0.000000000000000
928,1030,996,87.000000000000000,34800.000000000000000,0.000000000000000
929,1031,997,87.000000000000000,34800.000000000000000,0.000000000000000
930,1032,998,88.000000000000000,35200.000000000000000,0.000000000000000
931,1033,999,87.000000000000000,34800.000000000000000,1.000000000000000
932,1034,1000,87.000000000000000,34800.000000000000000,0.000000000000000
933,1035,1001,88.000000000000000,35200.000000000000000,0.000000000000000
934,1036,1002,87.000000000000000,34800.000000000000000,0.000000000000000
935,1037,1003,87.000000000000000,34800.000000000000000,0.000000000000000
936,1038,1004,87.000000000000000,34800.000000000000000,0.000000000000000
937,1039,1005,92.000000000000000,36800.000000000000000,0.000000000000000
938,1040,1006,88.000000000000000,35200.000000000000000,0.000000000000000
939,1041,1007,86.000000000000000,34400.000000000000000,0.000000000000000
940,1042,1008,87.000000000000000,34800.000000000000000,0.000000000000000
941,1043,1009,88.000000000000000,35200.000000000000000,0.000000000000000
942,1044,1010,85.000000000000000,34000.000000000000000,0.000000000000000
943,1045,1011,87.000000000000000,34800.000000000000000,0.000000000000000
944,1046,1012,88.000000000000000,35200.000000000000000,0.000000000000000
945,1047,1013,87.000000000000000,34800.000000000000000,0.000000000000000
946,1048,1014,87.000000000000000,34800.000000000000000,0.000000000000000
947,1049,1015,87.000000000000000,34800.000000000000000,0.000000000000000
948,1050,1016,88.000000000000000,35200.000000000000000,0.000000000000000
949,1051,1017,87.000000000000000,34800.000000000000000,0.000000000000000
950,1052,1018,87.000000000000000,34800.000000000000000,0.000000000000000
951,1053,1019,92.000000000000000,36800.000000000000000,0.000000000000000
952,1054,1020,87.000000000000000,34800.000000000000000,0.000000000000000
953,1055,1021,70.000000000000000,28000.000000000000000,0.000000000000000
954,1058,1022,16.000000000000000,6400.000000000000000,0.000000000000000
955,1059,1023,87.000000000000000,34800.000000000000000,0.000000000000000
956,1060,1024,88.000000000000000,35200.000000000000000,0.000000000000000
957,1061,1025,86.000000000000000,34400.000000000000000,0.000000000000000
958,1062,1026,88.000000000000000,35200.000000000000000,0.000000000000000
959,1063,1027,87.000000000000000,34800.000000000000000,0.000000000000000
960,1064,1028,86.000000000000000,34400.000000000000000,0.000000000000000
961,1065,1029,87.000000000000000,34800.000000000000000,0.000000000000000
962,1066,1030,87.000000000000000,34800.000000000000000,0.000000000000000
963,1067,1031,88.000000000000000,35200.000000000000000,0.000000000000000
964,1068,1032,90.000000000000000,36000.000000000000000,0.000000000000000
965,1069,1033,87.000000000000000,34800.000000000000000,0.000000000000000
966,1070,1034,89.000000000000000,35600.000000000000000,0.000000000000000
967,1071,1035,87.000000000000000,34800.000000000000000,0.000000000000000
968,1072,1036,87.000000000000000,34800.000000000000000,0.000000000000000
969,1073,1037,89.000000000000000,35600.000000000000000,0.000000000000000
970,1074,1038,86.000000000000000,34400.000000000000000,0.000000000000000
971,1075,1039,87.000000000000000,34800.000000000000000,36.000000000000000
972,1076,1040,88.000000000000000,35200.000000000000000,0.000000000000000
973,1077,1041,87.000000000000000,34800.000000000000000,5.000000000000000
974,1078,1042,88.000000000000000,35200.000000000000000,0.000000000000000
975,1079,1043,86.000000000000000,34400.000000000000000,0.000000000000000
976,1080,1044,88.000000000000000,35200.000000000000000,0.000000000000000
977,1081,1045,88.000000000000000,35200.000000000000000,0.000000000000000
978,1082,1046,91.000000000000000,36400.000000000000000,0.000000000000000
979,1083,1047,88.000000000000000,35200.000000000000000,0.000000000000000
980,1084,1048,87.000000000000000,34800.000000000000000,0.000000000000000
981,1085,1049,87.000000000000000,34800.000000000000000,0.000000000000000
982,1086,1050,87.000000000000000,34800.000000000000000,0.000000000000000
983,1087,1051,87.000000000000000,34800.000000000000000,0.000000000000000
984,1088,1052,88.000000000000000,35200.000000000000000,0.000000000000000
985,1089,1053,86.000000000000000,34400.000000000000000,11.000000000000000
986,1090,1054,88.000000000000000,35200.000000000000000,0.000000000000000
987,1091,1055,88.000000000000000,35200.000000000000000,0.000000000000000
988,1092,1056,86.000000000000000,34400.000000000000000,0.000000000000000
989,1093,1057,88.000000000000000,35200.000000000000000,0.000000000000000
990,1094,1058,88.000000000000000,35200.000000000000000,0.000000000000000
991,1095,1059,87.000000000000000,34800.000000000000000,0.000000000000000
992,1096,1060,92.000000000000000,36800.000000000000000,4.000000000000000
993,1097,1061,88.000000000000000,35200.000000000000000,0.000000000000000
994,1098,1062,87.000000000000000,34800.000000000000000,0.000000000000000
995,1099,1063,87.000000000000000,34800.000000000000000,0.000000000000000
996,1100,1064,86.000000000000000,34400.000000000000000,0.000000000000000
997,1101,1065,89.000000000000000,35600.000000000000000,0.000000000000000
998,1102,1066,88.000000000000000,35200.000000000000000,0.000000000000000
999,1103,1067,86.000000000000000,34400.000000000000000,0.000000000000000
1000,1104,1068,88.000000000000000,35200.000000000000000,0.000000000000000
1001,1105,1069,87.000000000000000,34800.000000000000000,0.000000000000000
1002,1106,1070,87.000000000000000,34800.000000000000000,0.000000000000000
1003,1107,1071,87.000000000000000,34800.000000000000000,0.000000000000000
1004,1110,1072,93.000000000000000,37200.000000000000000,0.000000000000000
1005,1111,1073,87.000000000000000,34800.000000000000000,0.000000000000000
1006,1112,1074,87.000000000000000,34800.000000000000000,0.000000000000000
1007,1113,1075,87.000000000000000,34800.000000000000000,0.000000000000000
1008,1114,1076,88.000000000000000,35200.000000000000000,0.000000000000000
1009,1115,1077,87.000000000000000,34800.000000000000000,0.000000000000000
1010,1116,1078,87.000000000000000,34800.000000000000000,0.000000000000000
1011,1117,1079,88.000000000000000,35200.000000000000000,0.000000000000000
1012,1118,1080,87.000000000000000,34800.000000000000000,0.000000000000000
1013,1119,1081,87.000000000000000,34800.000000000000000,0.000000000000000
1014,1120,1082,88.000000000000000,35200.000000000000000,0.000000000000000
1015,1121,1083,87.000000000000000,34800.000000000000000,0.000000000000000
1016,1122,1084,87.000000000000000,34800.000000000000000,0.000000000000000
1017,1123,1085,86.000000000000000,34400.000000000000000,0.000000000000000
1018,1124,1086,90.000000000000000,36000.000000000000000,0.000000000000000
1019,1125,1087,88.000000000000000,35200.000000000000000,0.000000000000000
1020,1126,1088,87.000000000000000,34800.000000000000000,0.000000000000000
1021,1127,1089,87.000000000000000,34800.000000000000000,15.000000000000000
1022,1128,1090,88.000000000000000,35200.000000000000000,4.000000000000000
1023,1129,1091,86.000000000000000,34400.000000000000000,4.000000000000000
1024,1130,1092,87.000000000000000,34800.000000000000000,2.000000000000000
1025,1131,1093,88.000000000000000,35200.000000000000000,0.000000000000000
1026,1132,1094,87.000000000000000,34800.000000000000000,0.000000000000000
1027,1133,1095,87.000000000000000,34800.000000000000000,0.000000000000000
1028,1134,1096,87.000000000000000,34800.000000000000000,0.000000000000000
1029,1135,1097,88.000000000000000,35200.000000000000000,0.000000000000000
1030,1136,1098,87.000000000000000,34800.000000000000000,0.000000000000000
1031,1137,1099,87.000000000000000,34800.000000000000000,2.000000000000000
1032,1138,1100,92.000000000000000,36800.000000000000000,0.000000000000000
1033,1139,1101,87.000000000000000,34800.000000000000000,0.000000000000000
1034,1140,1102,87.000000000000000,34800.000000000000000,1.000000000000000
1035,1141,1103,88.000000000000000,35200.000000000000000,0.000000000000000
1036,1142,1104,87.000000000000000,34800.000000000000000,0.000000000000000
1037,1143,1105,87.000000000000000,34800.000000000000000,0.000000000000000
1038,1144,1106,87.000000000000000,34800.000000000000000,0.000000000000000
1039,1145,1107,88.000000000000000,35200.000000000000000,6.000000000000000
1040,1146,1108,88.000000000000000,35200.000000000000000,0.000000000000000
1041,1147,1109,85.000000000000000,34000.000000000000000,0.000000000000000
1042,1148,1110,88.000000000000000,35200.000000000000000,0.000000000000000
1043,1149,1111,88.000000000000000,35200.000000000000000,0.000000000000000
1044,1150,1112,86.000000000000000,34400.000000000000000,0.000000000000000
1045,1151,1113,88.000000000000000,35200.000000000000000,4.000000000000000
1046,1152,1114,90.000000000000000,36000.000000000000000,0.000000000000000
1047,1153,1115,86.000000000000000,34400.000000000000000,0.000000000000000
1048,1154,1116,87.000000000000000,34800.000000000000000,0.000000000000000
1049,1155,1117,87.000000000000000,34800.000000000000000,0.000000000000000
1050,1156,1118,88.000000000000000,35200.000000000000000,0.000000000000000
1051,1157,1119,88.000000000000000,35200.000000000000000,0.000000000000000
1052,1158,1120,87.000000000000000,34800.000000000000000,0.000000000000000
1053,1159,1121,72.000000000000000,28800.000000000000000,0.000000000000000
1054,1162,1122,15.000000000000000,6000.000000000000000,0.000000000000000
1055,1163,1123,88.000000000000000,35200.000000000000000,0.000000000000000
1056,1164,1124,86.000000000000000,34400.000000000000000,0.000000000000000
1057,1165,1125,88.000000000000000,35200.000000000000000,0.000000000000000
1058,1166,1126,88.000000000000000,35200.000000000000000,0.000000000000000
1059,1167,1127,91.000000000000000,36400.000000000000000,0.000000000000000
1060,1168,1128,88.000000000000000,35200.000000000000000,0.000000000000000
1061,1169,1129,87.000000000000000,34800.000000000000000,0.000000000000000
1062,1170,1130,87.000000000000000,34800.000000000000000,0.000000000000000
1063,1171,1131,87.000000000000000,34800.000000000000000,0.000000000000000
1064,1172,1132,88.000000000000000,35200.000000000000000,0.000000000000000
1065,1173,1133,88.000000000000000,35200.000000000000000,0.000000000000000
1066,1174,1134,86.000000000000000,34400.000000000000000,0.000000000000000
1067,1175,1135,88.000000000000000,35200.000000000000000,0.000000000000000
1068,1176,1136,89.000000000000000,35600.000000000000000,0.000000000000000
1069,1177,1137,86.000000000000000,34400.000000000000000,0.000000000000000
1070,1178,1138,88.000000000000000,35200.000000000000000,0.000000000000000
1071,1179,1139,88.000000000000000,35200.000000000000000,18.000000000000000
1072,1180,1140,87.000000000000000,34800.000000000000000,0.000000000000000
1073,1181,1141,92.000000000000000,36800.000000000000000,0.000000000000000
1074,1182,1142,88.000000000000000,35200.000000000000000,6.000000000000000
1075,1183,1143,87.000000000000000,34800.000000000000000,0.000000000000000
1076,1184,1144,88.000000000000000,35200.000000000000000,0.000000000000000
1077,1185,1145,86.000000000000000,34400.000000000000000,0.000000000000000
1078,1186,1146,89.000000000000000,35600.000000000000000,0.000000000000000
1079,1187,1147,88.000000000000000,35200.000000000000000,0.000000000000000
1080,1188,1148,86.000000000000000,34400.000000000000000,0.000000000000000
1081,1189,1149,88.000000000000000,35200.000000000000000,0.000000000000000
1082,1190,1150,87.000000000000000,34800.000000000000000,1.000000000000000
1083,1191,1151,87.000000000000000,34800.000000000000000,0.000000000000000
1084,1192,1152,87.000000000000000,34800.000000000000000,0.000000000000000
1085,1193,1153,87.000000000000000,34800.000000000000000,0.000000000000000
1086,1194,1154,88.000000000000000,35200.000000000000000,0.000000000000000
1087,1195,1155,89.000000000000000,35600.000000000000000,0.000000000000000
1088,1196,1156,88.000000000000000,35200.000000000000000,6.000000000000000
1089,1197,1157,88.000000000000000,35200.000000000000000,0.000000000000000
1090,1198,1158,85.000000000000000,34000.000000000000000,0.000000000000000
1091,1199,1159,89.000000000000000,35600.000000000000000,0.000000000000000
1092,1200,1160,89.000000000000000,35600.000000000000000,10.000000000000000
1093,1201,1161,87.000000000000000,34800.000000000000000,0.000000000000000
1094,1202,1162,88.000000000000000,35200.000000000000000,0.000000000000000
1095,1203,1163,87.000000000000000,34800.000000000000000,0.000000000000000
1096,1204,1164,88.000000000000000,35200.000000000000000,0.000000000000000
1097,1205,1165,87.000000000000000,34800.000000000000000,0.000000000000000
1098,1206,1166,87.000000000000000,34800.000000000000000,0.000000000000000
1099,1207,1167,88.000000000000000,35200.000000000000000,0.000000000000000
1100,1208,1168,87.000000000000000,34800.000000000000000,0.000000000000000
1101,1209,1169,89.000000000000000,35600.000000000000000,0.000000000000000
1102,1210,1170,88.000000000000000,35200.000000000000000,0.000000000000000
1103,1211,1171,87.000000000000000,34800.000000000000000,0.000000000000000
1104,1214,1172,86.000000000000000,34400.000000000000000,0.000000000000000
1105,1215,1173,87.000000000000000,34800.000000000000000,0.000000000000000
1106,1216,1174,88.000000000000000,35200.000000000000000,0.000000000000000
1107,1217,1175,87.000000000000000,34800.000000000000000,0.000000000000000
1108,1218,1176,87.000000000000000,34800.000000000000000,0.000000000000000
1109,1219,1177,87.000000000000000,34800.000000000000000,0.000000000000000
1110,1220,1178,88.000000000000000,35200.000000000000000,0.000000000000000
1111,1221,1179,87.000000000000000,34800.000000000000000,0.000000000000000
1112,1222,1180,87.000000000000000,34800.000000000000000,0.000000000000000
1113,1223,1181,91.000000000000000,36400.000000000000000,0.000000000000000
1114,1224,1182,87.000000000000000,34800.000000000000000,0.000000000000000
1115,1225,1183,87.000000000000000,34800.000000000000000,0.000000000000000
1116,1226,1184,88.000000000000000,35200.000000000000000,0.000000000000000
1117,1227,1185,87.000000000000000,34800.000000000000000,0.000000000000000
1118,1228,1186,88.000000000000000,35200.000000000000000,0.000000000000000
1119,1229,1187,87.000000000000000,34800.000000000000000,0.000000000000000
1120,1230,1188,87.000000000000000,34800.000000000000000,2.000000000000000
1121,1231,1189,88.000000000000000,35200.000000000000000,13.000000000000000
1122,1232,1190,85.000000000000000,34000.000000000000000,0.000000000000000
1123,1233,1191,87.000000000000000,34800.000000000000000,0.000000000000000
1124,1234,1192,88.000000000000000,35200.000000000000000,7.000000000000000
1125,1235,1193,86.000000000000000,34400.000000000000000,0.000000000000000
1126,1236,1194,87.000000000000000,34800.000000000000000,0.000000000000000
1127,1237,1195,90.000000000000000,36000.000000000000000,0.000000000000000
1128,1238,1196,86.000000000000000,34400.000000000000000,0.000000000000000
1129,1239,1197,87.000000000000000,34800.000000000000000,0.000000000000000
1130,1240,1198,87.000000000000000,34800.000000000000000,0.000000000000000
1131,1241,1199,88.000000000000000,35200.000000000000000,0.000000000000000
1132,1242,1200,88.000000000000000,35200.000000000000000,0.000000000000000
1133,1243,1201,87.000000000000000,34800.000000000000000,0.000000000000000
1134,1244,1202,88.000000000000000,35200.000000000000000,0.000000000000000
1135,1245,1203,87.000000000000000,34800.000000000000000,0.000000000000000
1136,1246,1204,87.000000000000000,34800.000000000000000,0.000000000000000
1137,1247,1205,88.000000000000000,35200.000000000000000,3.000000000000000
1138,1248,1206,87.000000000000000,34800.000000000000000,0.000000000000000
1139,1249,1207,88.000000000000000,35200.000000000000000,0.000000000000000
1140,1250,1208,87.000000000000000,34800.000000000000000,0.000000000000000
1141,1251,1209,90.000000000000000,36000.000000000000000,0.000000000000000
1142,1252,1210,89.000000000000000,35600.000000000000000,0.000000000000000
1143,1253,1211,85.000000000000000,34000.000000000000000,0.000000000000000
1144,1254,1212,89.000000000000000,35600.000000000000000,0.000000000000000
1145,1255,1213,88.000000000000000,35200.000000000000000,0.000000000000000
1146,1256,1214,89.000000000000000,35600.000000000000000,0.000000000000000
1147,1257,1215,88.000000000000000,35200.000000000000000,0.000000000000000
1148,1258,1216,87.000000000000000,34800.000000000000000,0.000000000000000
1149,1259,1217,87.000000000000000,34800.000000000000000,0.000000000000000
1150,1260,1218,87.000000000000000,34800.000000000000000,0.000000000000000
1151,1261,1219,87.000000000000000,34800.000000000000000,0.000000000000000
1152,1262,1220,88.000000000000000,35200.000000000000000,0.000000000000000
1153,1263,1221,72.000000000000000,28800.000000000000000,0.000000000000000
1154,1266,1222,14.000000000000000,5600.000000000000000,0.000000000000000
1155,1267,1223,88.000000000000000,35200.000000000000000,0.000000000000000
1156,1268,1224,87.000000000000000,34800.000000000000000,0.000000000000000
1157,1269,1225,88.000000000000000,35200.000000000000000,0.000000000000000
1158,1270,1226,86.000000000000000,34400.000000000000000,0.000000000000000
1159,1271,1227,89.000000000000000,35600.000000000000000,0.000000000000000
1160,1272,1228,88.000000000000000,35200.000000000000000,0.000000000000000
1161,1273,1229,86.000000000000000,34400.000000000000000,0.000000000000000
1162,1274,1230,88.000000000000000,35200.000000000000000,0.000000000000000
1163,1275,1231,87.000000000000000,34800.000000000000000,0.000000000000000
1164,1276,1232,87.000000000000000,34800.000000000000000,0.000000000000000
1165,1277,1233,87.000000000000000,34800.000000000000000,0.000000000000000
1166,1278,1234,87.000000000000000,34800.000000000000000,0.000000000000000
1167,1279,1235,88.000000000000000,35200.000000000000000,0.000000000000000
1168,1280,1236,89.000000000000000,35600.000000000000000,0.000000000000000
1169,1281,1237,88.000000000000000,35200.000000000000000,0.000000000000000
1170,1282,1238,89.000000000000000,35600.000000000000000,0.000000000000000
1171,1283,1239,85.000000000000000,34000.000000000000000,0.000000000000000
1172,1284,1240,89.000000000000000,35600.000000000000000,16.000000000000000
1173,1285,1241,90.000000000000000,36000.000000000000000,0.000000000000000
1174,1286,1242,87.000000000000000,34800.000000000000000,0.000000000000000
1175,1287,1243,88.000000000000000,35200.000000000000000,0.000000000000000
1176,1288,1244,87.000000000000000,34800.000000000000000,4.000000000000000
1177,1289,1245,88.000000000000000,35200.000000000000000,0.000000000000000
1178,1290,1246,87.000000000000000,34800.000000000000000,0.000000000000000
1179,1291,1247,87.000000000000000,34800.000000000000000,0.000000000000000
1180,1292,1248,88.000000000000000,35200.000000000000000,0.000000000000000
1181,1293,1249,87.000000000000000,34800.000000000000000,0.000000000000000
1182,1294,1250,88.000000000000000,35200.000000000000000,0.000000000000000
1183,1295,1251,88.000000000000000,35200.000000000000000,0.000000000000000
1184,1296,1252,87.000000000000000,34800.000000000000000,0.000000000000000
1185,1297,1253,87.000000000000000,34800.000000000000000,0.000000000000000
1186,1298,1254,86.000000000000000,34400.000000000000000,0.000000000000000
1187,1299,1255,90.000000000000000,36000.000000000000000,0.000000000000000
1188,1300,1256,87.000000000000000,34800.000000000000000,2.000000000000000
1189,1301,1257,86.000000000000000,34400.000000000000000,0.000000000000000
1190,1302,1258,88.000000000000000,35200.000000000000000,0.000000000000000
1191,1303,1259,87.000000000000000,34800.000000000000000,0.000000000000000
1192,1304,1260,86.000000000000000,34400.000000000000000,0.000000000000000
1193,1305,1261,88.000000000000000,35200.000000000000000,5.000000000000000
1194,1306,1262,87.000000000000000,34800.000000000000000,0.000000000000000
1195,1307,1263,87.000000000000000,34800.000000000000000,0.000000000000000
1196,1308,1264,88.000000000000000,35200.000000000000000,0.000000000000000
1197,1309,1265,87.000000000000000,34800.000000000000000,0.000000000000000
1198,1310,1266,88.000000000000000,35200.000000000000000,0.000000000000000
1199,1311,1267,87.000000000000000,34800.000000000000000,0.000000000000000
1200,1312,1268,87.000000000000000,34800.000000000000000,0.000000000000000
1201,1313,1269,91.000000000000000,36400.000000000000000,0.000000000000000
1202,1314,1270,87.000000000000000,34800.000000000000000,0.000000000000000
1203,1315,1271,87.000000000000000,34800.000000000000000,0.000000000000000
1204,1318,1272,87.000000000000000,34800.000000000000000,0.000000000000000
1205,1319,1273,88.000000000000000,35200.000000000000000,0.000000000000000
1206,1320,1274,86.000000000000000,34400.000000000000000,0.000000000000000
1207,1321,1275,87.000000000000000,34800.000000000000000,0.000000000000000
1208,1322,1276,89.000000000000000,35600.000000000000000,0.000000000000000
1209,1323,1277,86.000000000000000,34400.000000000000000,0.000000000000000
1210,1324,1278,87.000000000000000,34800.000000000000000,0.000000000000000
1211,1325,1279,87.000000000000000,34800.000000000000000,0.000000000000000
1212,1326,1280,88.000000000000000,35200.000000000000000,0.000000000000000
1213,1327,1281,89.000000000000000,35600.000000000000000,0.000000000000000
1214,1328,1282,87.000000000000000,34800.000000000000000,0.000000000000000
1215,1329,1283,88.000000000000000,35200.000000000000000,0.000000000000000
1216,1330,1284,87.000000000000000,34800.000000000000000,0.000000000000000
1217,1331,1285,87.000000000000000,34800.000000000000000,0.000000000000000
1218,1332,1286,88.000000000000000,35200.000000000000000,0.000000000000000
1219,1333,1287,87.000000000000000,34800.000000000000000,2.000000000000000
1220,1334,1288,88.000000000000000,35200.000000000000000,0.000000000000000
1221,1335,1289,87.000000000000000,34800.000000000000000,24.000000000000000
1222,1336,1290,90.000000000000000,36000.000000000000000,0.000000000000000
1223,1337,1291,89.000000000000000,35600.000000000000000,0.000000000000000
1224,1338,1292,85.000000000000000,34000.000000000000000,0.000000000000000
1225,1339,1293,88.000000000000000,35200.000000000000000,7.000000000000000
1226,1340,1294,88.000000000000000,35200.000000000000000,0.000000000000000
1227,1341,1295,89.000000000000000,35600.000000000000000,0.000000000000000
1228,1342,1296,88.000000000000000,35200.000000000000000,0.000000000000000
1229,1343,1297,87.000000000000000,34800.000000000000000,0.000000000000000
1230,1344,1298,87.000000000000000,34800.000000000000000,0.000000000000000
1231,1345,1299,87.000000000000000,34800.000000000000000,0.000000000000000
1232,1346,1300,87.000000000000000,34800.000000000000000,0.000000000000000
1233,1347,1301,88.000000000000000,35200.000000000000000,0.000000000000000
1234,1348,1302,86.000000000000000,34400.000000000000000,0.000000000000000
1235,1349,1303,88.000000000000000,35200.000000000000000,0.000000000000000
1236,1350,1304,89.000000000000000,35600.000000000000000,0.000000000000000
1237,1351,1305,86.000000000000000,34400.000000000000000,2.000000000000000
1238,1352,1306,88.000000000000000,35200.000000000000000,0.000000000000000
1239,1353,1307,87.000000000000000,34800.000000000000000,0.000000000000000
1240,1354,1308,88.000000000000000,35200.000000000000000,0.000000000000000
1241,1355,1309,91.000000000000000,36400.000000000000000,0.000000000000000
1242,1356,1310,87.000000000000000,34800.000000000000000,1.000000000000000
